233,0,2,Sjostedt  Mr. Ernst Adolf,male,59.0,0,0,237442,13.5,,S
424,0,3,Danbom  Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren),female,28.0,1,1,347080,14.4,,S
617,0,3,Danbom  Mr. Ernst Gilbert,male,34.0,1,1,347080,14.4,,S
296,0,1,Lewy  Mr. Ervin G,male,0.0,0,0,PC 17612,27.7208,,C
577,1,2,Garside  Miss. Ethel,female,34.0,0,0,243880,13.0,,S
17,0,3,Rice  Master. Eugene,male,2.0,4,1,382652,29.125,,Q
645,1,3,Baclini  Miss. Eugenie,female,0.75,2,1,2666,19.2583,,C
536,1,2,Hart  Miss. Eva Miriam,female,7.0,0,2,F.C.C. 13529,26.25,,S
707,1,2,Kelly  Mrs. Florence ""Fannie"",female,45.0,0,0,223596,13.5,,S
457,0,1,Millet  Mr. Francis Davis,male,65.0,0,0,13509,26.55,E38,S
329,1,3,Goldsmith  Mrs. Frank John (Emily Alice Brown),female,31.0,1,1,363291,20.525,,S
549,0,3,Goldsmith  Mr. Frank John,male,33.0,1,1,363291,20.525,,S
166,1,3,Goldsmith  Master. Frank John William ""Frankie"",male,9.0,0,2,363291,20.525,,S
448,1,1,Seward  Mr. Frederic Kimber,male,34.0,0,0,113794,26.55,,S
507,1,2,Quick  Mrs. Frederick Charles (Jane Richards),female,33.0,0,2,26360,26.0,,S
862,0,2,Giles  Mr. Frederick Edward,male,21.0,1,0,28134,11.5,,S
863,1,1,Swift  Mrs. Frederick Joel (Margaret Welles Barron),female,48.0,0,0,17466,25.9292,D17,S
498,0,3,Shellard  Mr. Frederick William,male,0.0,0,0,C.A. 6212,15.1,,S
508,1,1,Bradley  Mr. George (""George Arthur Brayton""),male,0.0,0,0,111427,26.55,,S
659,0,2,Eitemiller  Mr. George Floyd,male,23.0,0,0,29751,13.0,,S
240,0,2,Hunt  Mr. George Henry,male,33.0,0,0,SCO/W 1585,12.275,,S
788,0,3,Rice  Master. George Hugh,male,8.0,4,1,382652,29.125,,Q
576,0,3,Patchett  Mr. George,male,19.0,0,0,358585,14.5,,S
832,1,2,Richards  Master. George Sibley,male,0.83,1,1,29106,18.75,,S
556,0,1,Wright  Mr. George,male,62.0,0,0,113807,26.55,,S
66,1,3,Moubarek  Master. Gerios,male,0.0,1,1,2661,15.2458,,C
496,0,3,Yousseff  Mr. Gerious,male,0.0,0,0,2627,14.4583,,C
8,0,3,Palsson  Master. Gosta Leonard,male,2.0,3,1,349909,21.075,,S
560,1,3,de Messemaeker  Mrs. Guillaume Joseph (Emma),female,36.0,1,0,345572,17.4,,S
710,1,3,Moubarek  Master. Halim Gonios (""William George""),male,0.0,1,1,2661,15.2458,,C
214,0,2,Givard  Mr. Hans Kristensen,male,30.0,0,0,250646,13.0,,S
64,0,3,Skoog  Master. Harald,male,4.0,3,2,347088,27.9,,S
870,1,3,Johnson  Master. Harold Theodor,male,4.0,1,1,347742,11.1333,,S
605,1,1,Homer  Mr. Harry (""Mr E Haven""),male,35.0,0,0,111426,26.55,,C
461,1,1,Anderson  Mr. Harry,male,48.0,0,0,19952,26.55,E12,S
802,1,2,Collyer  Mrs. Harvey (Charlotte Annie Tate),female,31.0,1,1,C.A. 31921,26.25,,S
638,0,2,Collyer  Mr. Harvey,male,31.0,1,1,C.A. 31921,26.25,,S
137,1,1,Newsom  Miss. Helen Monypeny,female,19.0,0,2,11752,26.2833,D47,S
470,1,3,Baclini  Miss. Helene Barbara,female,0.75,2,1,2666,19.2583,,C
200,0,2,Yrois  Miss. Henriette (""Mrs Harbeck""),female,24.0,0,0,248747,13.0,,S
177,0,3,Lefebre  Master. Henry Forbes,male,0.0,3,1,4133,25.4667,,S
509,0,3,Olsen  Mr. Henry Margido,male,28.0,0,0,C 4001,22.525,,S
724,0,2,Hodges  Mr. Henry Price,male,50.0,0,0,250643,13.0,,S
706,0,2,Morley  Mr. Henry Samuel (""Mr Henry Marshall""),male,39.0,0,0,250655,26.0,,S
712,0,1,Klaber  Mr. Herman,male,0.0,0,0,113028,26.55,C124,S
323,1,2,Slayter  Miss. Hilda Mary,female,30.0,0,0,234818,12.35,,Q
480,1,3,Hirvonen  Miss. Hildur E,female,2.0,0,1,3101298,12.2875,,S
112,0,3,Zabour  Miss. Hileni,female,14.5,1,0,2665,14.4542,,C
395,1,3,Sandstrom  Mrs. Hjalmar (Agnes Charlotta Bengtsson),female,24.0,0,2,PP 9549,16.7,G6,S
732,0,3,Hassan  Mr. Houssein G N,male,11.0,0,0,2699,18.7875,,C
410,0,3,Lefebre  Miss. Ida,female,0.0,3,1,4133,25.4667,,S
452,0,3,Hagland  Mr. Ingvald Olai Olsen,male,0.0,1,0,65303,19.9667,,S
464,0,2,Milling  Mr. Jacob Christian,male,48.0,0,0,234360,13.0,,S
162,1,2,Watt  Mrs. James (Elizabeth ""Bessie"" Inglis Milne),female,40.0,0,0,C.A. 33595,15.75,,S
222,0,2,Bracken  Mr. James H,male,27.0,0,0,220367,13.0,,S
195,1,1,Brown  Mrs. James Joseph (Margaret Tobin),female,44.0,0,0,PC 17610,27.7208,B4,C
812,0,3,Lester  Mr. James,male,39.0,0,0,A/4 48871,24.15,,S
513,1,1,McGough  Mr. James Robert,male,36.0,0,0,PC 17473,26.2875,E25,S
40,1,3,Nicola-Yarred  Miss. Jamila,female,14.0,1,0,2651,11.2417,,C
800,0,3,Van Impe  Mrs. Jean Baptiste (Rosalie Paula Govaert),female,30.0,1,1,345773,24.15,,S
596,0,3,Van Impe  Mr. Jean Baptiste,male,36.0,1,1,345773,24.15,,S
486,0,3,Lefebre  Miss. Jeannie,female,0.0,3,1,4133,25.4667,,S
751,1,2,Wells  Miss. Joan,female,4.0,1,1,29103,23.0,,S
658,0,3,Bourke  Mrs. John (Catherine),female,32.0,1,1,364849,15.5,,Q
189,0,3,Bourke  Mr. John,male,40.0,1,1,364849,15.5,,Q
169,0,1,Baumann  Mr. John D,male,0.0,0,0,PC 17318,25.925,,S
587,0,2,Jarvis  Mr. John Denzil,male,47.0,0,0,237565,15.0,,S
761,0,3,Garfirth  Mr. John,male,0.0,0,0,358585,14.5,,S
161,0,3,Cribb  Mr. John Hatfield,male,44.0,0,1,371362,16.1,,S
595,0,2,Chapman  Mr. John Henry,male,37.0,1,0,SC/AH 29037,26.0,,S
573,1,1,Flynn  Mr. John Irwin (""Irving""),male,36.0,0,0,PC 17474,26.3875,E25,S
468,0,1,Smart  Mr. John Montgomery,male,56.0,0,0,113792,26.55,,S
99,1,2,Doling  Mrs. John T (Ada Julia Bone),female,34.0,0,1,231919,23.0,,S
695,0,1,Weir  Col. John,male,60.0,0,0,113800,26.55,,S
865,0,2,Gill  Mr. John William,male,24.0,0,0,233866,13.0,,S
50,0,3,Arnold-Franchi  Mrs. Josef (Josefine Franchi),female,18.0,1,0,349237,17.8,,S
354,0,3,Arnold-Franchi  Mr. Josef,male,25.0,1,0,349237,17.8,,S
579,0,3,Caram  Mrs. Joseph (Maria Elias),female,0.0,1,0,2689,14.4583,,C
141,0,3,Boulos  Mrs. Joseph (Sultana),female,0.0,0,2,2678,15.2458,,C
21,0,2,Fynney  Mr. Joseph J,male,35.0,0,0,239865,26.0,,S
548,1,2,Padro y Manent  Mr. Julian,male,0.0,0,0,SC/PARIS 2146,13.8625,,C
581,1,2,Christy  Miss. Julie Rachel,female,25.0,1,1,237789,30.0,,S
19,0,3,Vander Planke  Mrs. Julius (Emelia Maria Vandemoortele),female,31.0,1,0,345763,18.0,,S
887,0,2,Montvila  Rev. Juozas,male,27.0,0,0,211536,13.0,,S
86,1,3,Backstrom  Mrs. Karl Alfred (Maria Mathilda Gustafsson),female,33.0,3,0,3101278,15.85,,S
207,0,3,Backstrom  Mr. Karl Alfred,male,32.0,1,0,3101278,15.85,,S
890,1,1,Behr  Mr. Karl Howell,male,26.0,0,0,111369,30.0,C148,C
820,0,3,Skoog  Master. Karl Thorsten,male,10.0,3,2,347088,27.9,,S
388,1,2,Buss  Miss. Kate,female,36.0,0,0,27849,13.0,,S
428,1,2,Phillips  Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall""),female,19.0,0,0,250655,26.0,,S
242,1,3,Murphy  Miss. Katherine ""Kate"",female,0.0,1,0,367230,15.5,,Q
491,0,3,Hagland  Mr. Konrad Mathias Reiersen,male,0.0,1,0,65304,19.9667,,S
729,0,2,Bryhl  Mr. Kurt Arnold Gottfrid,male,25.0,1,0,236853,26.0,,S
22,1,2,Beesley  Mr. Lawrence,male,34.0,0,0,248698,13.0,D56,S
334,0,3,Vander Planke  Mr. Leo Edmondus,male,16.0,2,0,345764,18.0,,S
134,1,2,Weisz  Mrs. Leopold (Mathilde Francoise Pede),female,29.0,1,0,228414,26.0,,S
736,0,3,Williams  Mr. Leslie,male,28.5,0,0,54636,16.1,,S
54,1,2,Faunthorpe  Mrs. Lizzie (Elizabeth Anne Wilkinson),female,29.0,1,0,2926,26.0,,S
185,1,3,Kink-Heilmann  Miss. Luise Gretchen,female,4.0,0,2,315153,22.025,,S
418,1,2,Silven  Miss. Lyyli Karoliina,female,18.0,0,2,250652,13.0,,S
635,0,3,Skoog  Miss. Mabel,female,9.0,3,2,347088,27.9,,S
447,1,2,Mellinger  Miss. Madeleine Violet,female,13.0,0,1,250644,19.5,,S
115,0,3,Attalah  Miss. Malake,female,17.0,0,0,2627,14.4583,,C
692,1,3,Karun  Miss. Manca,female,4.0,0,1,349256,13.4167,,C
31,0,1,Uruchurtu  Don. Manuel E,male,40.0,0,0,PC 17601,27.7208,,C
888,1,1,Graham  Miss. Margaret Edith,female,19.0,0,0,112053,30.0,B42,S
613,1,3,Murphy  Miss. Margaret Jane,female,0.0,1,0,367230,15.5,,Q
643,0,3,Skoog  Miss. Margit Elizabeth,female,2.0,3,2,347088,27.9,,S
11,1,3,Sandstrom  Miss. Marguerite Rut,female,4.0,1,1,PP 9549,16.7,G6,S
382,1,3,Nakid  Miss. Maria (""Mary""),female,1.0,0,2,2653,15.7417,,C
449,1,3,Baclini  Miss. Marie Catherine,female,5.0,2,1,2666,19.2583,,C
347,1,2,Smith  Miss. Marion Elsie,female,40.0,0,0,31418,13.0,,S
238,1,2,Collyer  Miss. Marjorie ""Lottie"",female,8.0,0,2,C.A. 31921,26.25,,S
801,0,2,Ponesell  Mr. Martin,male,34.0,0,0,250647,13.0,,S
636,1,2,Davis  Miss. Mary,female,28.0,0,0,237668,13.0,,S
289,1,2,Hosono  Mr. Masabumi,male,42.0,0,0,237798,13.0,,S
230,0,3,Lefebre  Miss. Mathilde,female,0.0,3,1,4133,25.4667,,S
431,1,1,Bjornstrom-Steffansson  Mr. Mauritz Hakan,male,28.0,0,0,110564,26.55,C52,S
752,1,3,Moor  Master. Meier,male,6.0,0,1,392096,12.475,E121,S
719,0,3,McEvoy  Mr. Michael,male,0.0,0,0,36568,15.5,,Q
149,0,2,Navratil  Mr. Michel (""Louis M Hoffman""),male,36.5,0,2,230080,26.0,F2,S
194,1,2,Navratil  Master. Michel M,male,3.0,1,1,230080,26.0,F2,S
783,0,1,Long  Mr. Milton Clyde,male,29.0,0,0,113501,30.0,D6,S
735,0,2,Troupiansky  Mr. Moses Aaron,male,23.0,0,0,233639,13.0,,S
208,1,3,Albimona  Mr. Nassef Cassem,male,26.0,0,0,2699,18.7875,,C
744,0,3,McNamee  Mr. Neal,male,24.0,1,0,376566,16.1,,S
568,0,3,Palsson  Mrs. Nils (Alma Cornelia Berglund),female,29.0,0,4,349909,21.075,,S
304,1,2,Keane  Miss. Nora A,female,0.0,0,0,226593,12.35,E101,Q
853,0,3,Boulos  Miss. Nourelain,female,9.0,1,1,2678,15.2458,,C
9,1,3,Johnson  Mrs. Oscar W (Elisabeth Vilhelmina Berg),female,27.0,0,2,347742,11.1333,,S
518,0,3,Ryan  Mr. Patrick,male,0.0,0,0,371110,24.15,,Q
143,1,3,Hakkarainen  Mrs. Pekka Pietari (Elin Matilda Dolck),female,24.0,1,0,STON/O2. 3101279,15.85,,S
404,0,3,Hakkarainen  Mr. Pekka Pietari,male,28.0,1,0,STON/O2. 3101279,15.85,,S
432,1,3,Thorneycroft  Mrs. Percival (Florence Kate White),female,0.0,1,0,376564,16.1,,S
552,0,2,Sharp  Mr. Percival James R,male,27.0,0,0,244358,26.0,,S
640,0,3,Thorneycroft  Mr. Percival,male,0.0,1,0,376564,16.1,,S
758,0,2,Bailey  Mr. Percy Andrew,male,18.0,0,0,29108,11.5,,S
398,0,2,McKane  Mr. Peter David,male,46.0,0,0,28403,26.0,,S
858,1,1,Daly  Mr. Peter Denis ,male,51.0,0,0,113055,26.55,E17,S
727,1,2,Renouf  Mrs. Peter Henry (Lillian Jefferys),female,30.0,3,0,31027,21.0,,S
477,0,2,Renouf  Mr. Peter Henry,male,34.0,1,0,31027,21.0,,S
531,1,2,Quick  Miss. Phyllis May,female,2.0,1,1,26360,26.0,,S
840,1,1,Marechal  Mr. Pierre,male,0.0,0,0,11774,29.7,C47,C
667,0,2,Butler  Mr. Reginald Fenton,male,25.0,0,0,234686,13.0,,S
179,0,2,Hale  Mr. Reginald,male,30.0,0,0,250653,13.0,,S
293,0,2,Levy  Mr. Rene Jacques,male,36.0,0,0,SC/Paris 2163,12.875,D,C
182,0,2,Pernot  Mr. Rene,male,0.0,0,0,SC/PARIS 2131,15.05,,C
530,0,2,Hocking  Mr. Richard George,male,23.0,2,1,29104,11.5,,S
796,0,2,Otter  Mr. Richard,male,39.0,0,0,28213,13.0,,S
285,0,1,Smith  Mr. Richard William,male,0.0,0,0,113056,26.0,A19,S
563,0,2,Norman  Mr. Robert Douglas,male,28.0,0,0,218629,13.5,,S
151,0,2,Bateman  Rev. Robert James,male,51.0,0,0,S.O.P. 1166,12.525,,S
747,0,3,Abbott  Mr. Rossmore Edward,male,16.0,1,1,C.A. 2673,20.25,,S
623,1,3,Nakid  Mr. Sahid,male,20.0,1,1,2653,15.7417,,C
703,0,3,Barbara  Miss. Saiide,female,18.0,0,1,2691,14.4542,,C
875,1,2,Abelson  Mrs. Samuel (Hannah Wizosky),female,28.0,1,0,P/PP 3381,24.0,,C
309,0,2,Abelson  Mr. Samuel,male,30.0,1,0,P/PP 3381,24.0,,C
539,0,3,Risien  Mr. Samuel Beard,male,0.0,0,0,364498,14.5,,S
715,0,2,Greenberg  Mr. Samuel,male,52.0,0,0,250647,13.0,,S
135,0,2,Sobey  Mr. Samuel James Hayden,male,25.0,0,0,C.A. 29178,13.0,,S
362,0,2,del Carlo  Mr. Sebastiano,male,29.0,1,0,SC/PARIS 2167,27.7208,,C
406,0,2,Gale  Mr. Shadrach,male,34.0,1,0,28664,21.0,,S
438,1,2,Richards  Mrs. Sidney (Emily Hocking),female,24.0,2,3,29106,18.75,,S
601,1,2,Jacobsohn  Mrs. Sidney Samuel (Amy Frances Christy),female,24.0,2,1,243847,27.0,,S
218,0,2,Jacobsohn  Mr. Sidney Samuel,male,42.0,1,0,243847,27.0,,S
317,1,2,Kantor  Mrs. Sinai (Miriam Sternin),female,24.0,1,0,244367,26.0,,S
100,0,2,Kantor  Mr. Sinai,male,34.0,1,0,244367,26.0,,S
859,1,3,Baclini  Mrs. Solomon (Latifa Qurban),female,24.0,0,3,2666,19.2583,,C
702,1,1,Silverthorne  Mr. Spencer Victor,male,35.0,0,0,PC 17475,26.2875,E24,S
345,0,2,Fox  Mr. Stanley Hubert,male,36.0,0,0,229236,13.0,,S
280,1,3,Abbott  Mrs. Stanton (Rosa Hunt),female,35.0,1,1,C.A. 2673,20.25,,S
237,0,2,Hold  Mr. Stephen,male,44.0,1,0,26707,26.0,,S
375,0,3,Palsson  Miss. Stina Viola,female,3.0,3,1,349909,21.075,,S
124,1,2,Webber  Miss. Susan,female,32.5,0,0,27267,13.0,E101,S
241,0,3,Zabour  Miss. Thamine,female,0.0,1,0,2665,14.4542,,C
187,1,3,O'Brien  Mrs. Thomas (Johanna ""Hannah"" Godfrey),female,0.0,1,0,370365,15.5,,Q
348,1,3,Davison  Mrs. Thomas Henry (Mary E Finck),female,0.0,1,0,386525,16.1,,S
365,0,3,O'Brien  Mr. Thomas,male,0.0,1,0,370365,15.5,,Q
150,0,2,Byles  Rev. Thomas Roussel Davids,male,42.0,0,0,244310,13.0,,S
25,0,3,Palsson  Miss. Torborg Danira,female,8.0,3,1,349909,21.075,,S
255,0,3,Rosblom  Mrs. Viktor (Helena Wilhelmina),female,41.0,0,2,370129,20.2125,,S
425,0,3,Rosblom  Mr. Viktor Richard,male,18.0,1,1,370129,20.2125,,S
756,1,2,Hamalainen  Master. Viljo,male,0.67,1,1,250649,14.5,,S
778,1,3,Emanuel  Miss. Virginia Ethel,female,5.0,0,0,364516,12.475,,S
741,1,1,Hawksford  Mr. Walter James,male,0.0,0,0,16988,30.0,D45,S
361,0,3,Skoog  Mr. Wilhelm,male,40.0,1,4,347088,27.9,,S
168,0,3,Skoog  Mrs. William (Anna Bernhardina Karlsson),female,45.0,1,4,347088,27.9,,S
313,0,2,Lahtinen  Mrs. William (Anna Sylfven),female,26.0,1,1,250651,26.0,,S
248,1,2,Hamalainen  Mrs. William (Anna),female,24.0,0,2,250649,14.5,,S
881,1,2,Shelley  Mrs. William (Imanita Parrish Hall),female,25.0,0,1,230433,26.0,,S
886,0,3,Rice  Mrs. William (Margaret Norton),female,39.0,0,5,382652,29.125,,Q
519,1,2,Angle  Mrs. William A (Florence ""Mary"" Agnes Hughes),female,36.0,1,0,226875,26.0,,S
618,0,3,Lobb  Mrs. William Arthur (Cordelia K Stanlick),female,26.0,1,0,A/5. 3336,16.1,,S
254,0,3,Lobb  Mr. William Arthur,male,30.0,1,0,A/5. 3336,16.1,,S
192,0,2,Carbines  Mr. William,male,19.0,0,0,28424,13.0,,S
400,1,2,Trout  Mrs. William H (Jessie L),female,28.0,0,0,240929,12.65,,S
723,0,2,Gillespie  Mr. William Henry,male,34.0,0,0,12233,13.0,,S
583,0,2,Downton  Mr. William James,male,54.0,0,0,28403,26.0,,S
734,0,2,Berriman  Mr. William John,male,23.0,0,0,28425,13.0,,S
419,0,2,Matthews  Mr. William John,male,30.0,0,0,28228,13.0,,S
42,0,2,Turpin  Mrs. William John Robert (Dorothy Ann Wonnacott),female,27.0,1,0,11668,21.0,,S
118,0,2,Turpin  Mr. William John Robert,male,29.0,1,0,11668,21.0,,S
349,1,3,Coutts  Master. William Loch ""William"",male,3.0,1,1,C.A. 37671,15.9,,S
408,1,2,Richards  Master. William Rowe,male,3.0,1,1,29106,18.75,,S
253,0,1,Stead  Mr. William Thomas,male,62.0,0,0,113514,26.55,C87,S
49,0,3,Samaan  Mr. Youssef,male,0.0,2,0,2662,21.6792,,C
